timestamp_iso,filename,result_type,raw_score,threshold,file_path,file_sha256,file_size_bytes,decoded_width,decoded_height,backend_used,backend_note
2026-07-12T13:55:35.343197Z,gA_357.jpg,genuine,0.073122,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_357.jpg,46a48f85b90cb62bc7280728474b40db337983d5399d2b2296bfb20176aa9c16,52302,720,1530,native-opencv,ok
2026-07-12T13:55:35.827701Z,gA_358.jpg,genuine,0.056002,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_358.jpg,2ce49a589facea361a5d2d6a0545e10b11b29392c8b72e850cc9e162d33c79c0,52930,720,1530,native-opencv,ok
2026-07-12T13:55:36.330676Z,gA_359.jpg,genuine,0.030167,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_359.jpg,54d7f8cfb045aafadae7e3daef84f62d9f4cf3582a0748f9f3b84330b6818b5a,50896,720,1502,native-opencv,ok
2026-07-12T13:55:36.852228Z,gA_360.jpg,genuine,0.013635,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_360.jpg,6c36835aa0d53ab339924616e51a0f0388abca75f551df13496e863a0b1ec709,51717,720,1502,native-opencv,ok
2026-07-12T13:55:37.364369Z,gA_361.jpg,genuine,0.034839,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_361.jpg,fb62023d58320361b6ee5155c88655551a5c2f52c548a5ca7bb5c2071be7e28e,51128,720,1530,native-opencv,ok
2026-07-12T13:55:37.904944Z,gA_362.jpg,genuine,0.035817,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_362.jpg,199968bf24858eaf27aa81ad33ee9d14e1eaa691a396dbcc6cc274963c161ca3,52507,720,1502,native-opencv,ok
2026-07-12T13:55:38.382415Z,gA_363.jpg,genuine,0.030137,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_363.jpg,78b62de5e953f70b8d2febfa07dc216250dfbade5503a840d1beafae567c5273,53781,720,1530,native-opencv,ok
2026-07-12T13:55:38.902735Z,gA_364.jpg,genuine,0.051127,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_364.jpg,c10e632e5e0e8e4cf3cc046d7f73440941915c2b1d8aa6076c5e8f4dd95db821,53839,720,1530,native-opencv,ok
2026-07-12T13:55:39.396329Z,gA_365.jpg,genuine,0.033042,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_365.jpg,6b93e5840677c994da908c58a45e4d2b0844a40fdbc38c0b619016ff72d33869,53695,720,1530,native-opencv,ok
2026-07-12T13:55:39.962710Z,gA_366.jpg,genuine,0.030078,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_366.jpg,eeeb4a9744d9f6c4d8edbfb812a8f0fe4c87a878ca898e91ad4a26bd0fca26a8,53593,720,1530,native-opencv,ok
2026-07-12T13:55:40.453959Z,gA_367.jpg,genuine,0.017368,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_367.jpg,3dcc5fc963e78c0b3000ce3014f50e76a684b1b4f589a9e3344d64492f88066d,51977,720,1502,native-opencv,ok
2026-07-12T13:55:40.981361Z,gA_368.jpg,genuine,0.025707,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_368.jpg,963785470380dac9efef67c87593a57ba56b6933ad60046c9a3f8508356af9cd,50912,720,1502,native-opencv,ok
2026-07-12T13:55:41.485624Z,gA_369.jpg,unclear,0.148189,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_369.jpg,05fea7d358ecdad780f191720b8b1ff5d7273755186a9acebf8e117069994bc5,52893,720,1530,native-opencv,ok
2026-07-12T13:55:41.994873Z,gA_370.jpg,genuine,0.085090,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_370.jpg,4f654dcc66b457b54fa490fd47f22c15806264587e6ae42f610f2a2a28b4b1ea,51969,720,1530,native-opencv,ok
2026-07-12T13:55:42.475080Z,gA_371.jpg,genuine,0.073394,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_371.jpg,27f5389034619e965a073d59a600dfc2ece09f950260bddfde52fa85187c0a00,51329,720,1530,native-opencv,ok
2026-07-12T13:55:42.947361Z,gA_372.jpg,genuine,0.039777,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_372.jpg,b16c8639b6bb0db59b8ed8ce0306fab7825375084d5c8fd4da26de0210a3e442,50568,720,1502,native-opencv,ok
2026-07-12T13:55:43.427149Z,gA_373.jpg,genuine,0.046012,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_373.jpg,8269380a06c4dcf276d3261880c86367753fafd6d47093d15967801452760855,49923,720,1502,native-opencv,ok
2026-07-12T13:55:43.922916Z,gA_374.jpg,genuine,0.085497,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_374.jpg,bab5cd0a0cc3d8e98040f38347b4d7a37cc72f133d406c4df67b6cacd02c98a1,52949,720,1530,native-opencv,ok
2026-07-12T13:55:44.390836Z,gA_375.jpg,genuine,0.024969,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_375.jpg,4e4f7e0e57aa54b8b2f00aed2daa252badf5d92cbd396b4c004f3c804c489bfe,50727,720,1502,native-opencv,ok
2026-07-12T13:55:44.900629Z,gA_376.jpg,genuine,0.013210,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_376.jpg,87b958e6f3e71b0fce59f26216ff9fa417e2a3d00dbec2d1bea8cd3c27a0f1a1,51063,720,1502,native-opencv,ok
2026-07-12T13:55:45.454108Z,gA_377.jpg,genuine,0.014908,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_377.jpg,605a85311b5b04f4bde858c815ac5d46c5ee3a7add80833b651600546671cf54,51390,720,1502,native-opencv,ok
2026-07-12T13:55:45.958965Z,gA_378.jpg,genuine,0.092441,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_378.jpg,66a25d617a6a634fc977c6c1081b3e6434998c9f3fc1a9fc3ade82ea8502fdb1,52679,720,1530,native-opencv,ok
2026-07-12T13:55:46.440250Z,gA_379.jpg,unclear,0.129372,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_379.jpg,dcf911560743299732b744be67d279e79132f0246b95bb081efa11ea425646f3,53286,720,1530,native-opencv,ok
2026-07-12T13:55:46.945085Z,gA_380.jpg,genuine,0.030261,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_380.jpg,d70bce6af89d853557e0827964b0f846f00595ce37ce779343867c043e353a27,52602,720,1530,native-opencv,ok
2026-07-12T13:55:47.438114Z,gA_381.jpg,genuine,0.018810,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_381.jpg,a9937618bd2f3efdb38d145426ef66e4c9743465b5257d0e8e6007726b0284e4,49799,720,1502,native-opencv,ok
2026-07-12T13:55:47.981245Z,gA_382.jpg,genuine,0.029756,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_382.jpg,e1ad52639fa69c2b4244906aedb755e23c6435ee758dcb306bc48abe7185e87b,50147,720,1502,native-opencv,ok
2026-07-12T13:55:48.443044Z,gA_383.jpg,unclear,0.165388,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_383.jpg,66ad56fb61830ec036565e54a7e4570744ed75d9f239413d22aa6f8d7a6c2ac9,53059,720,1530,native-opencv,ok
2026-07-12T13:55:48.924044Z,gA_384.jpg,genuine,0.040983,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_384.jpg,87bb3f158d9110b36419b6f720d608b48e7c1e694a6daf6628496ea116911c35,51316,720,1502,native-opencv,ok
2026-07-12T13:55:49.447321Z,gA_385.jpg,genuine,0.051425,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_385.jpg,648e804dafa206bf09c7613aa99eca323a2f5bea5578cf17d1df51a175c52693,51171,720,1502,native-opencv,ok
2026-07-12T13:55:49.964749Z,gA_386.jpg,genuine,0.036103,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_386.jpg,0acf5461ac44313ff9e86fc4529523556c06fe3fb3216d92fd4c69c65d016dbe,52249,720,1502,native-opencv,ok
2026-07-12T13:55:50.452542Z,gA_387.jpg,genuine,0.018240,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_387.jpg,d1ba7397725d959504faa893ff41efb78e6622549ea634585353156ff93790c0,52288,720,1502,native-opencv,ok
