filename,app_result_type,app_raw_score,threshold,image_path,image_ext,width,height,aspect_ratio,long_edge,file_size_kb,python_stage3_score,abs_delta,expected_file_sha256,matched_file_sha256,hash_match,app_label_from_score,python_label_from_score,verdict
gA_308.jfif,unclear,0.142467,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_308.jfif,.jfif,720,1600,0.45,1600,43.640625,0.1424674093723297,4.093723297016183e-07,0e22a1f8f85fe95f40fdfe268bda391c5d87cf4f25d191cfaa90f102641c4898,0e22a1f8f85fe95f40fdfe268bda391c5d87cf4f25d191cfaa90f102641c4898,True,genuine,genuine,model_gap_or_data_shift
gA_309.jfif,genuine,0.039687,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_309.jfif,.jfif,720,1530,0.47058823529411764,1530,32.9697265625,0.039687398821115494,3.9882111549371935e-07,9e11ffefb204781e40045b43ab67b49e7cd21ee26598256967fed7305b571561,9e11ffefb204781e40045b43ab67b49e7cd21ee26598256967fed7305b571561,True,genuine,genuine,model_gap_or_data_shift
gA_310.jfif,genuine,0.000516,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_310.jfif,.jfif,720,1649,0.4366282595512432,1649,35.4189453125,0.0005156983388587832,3.0166114121672055e-07,c1864a8d77371c82ab0ce93092b6f9979ac841bc8b9c604480d85f6f05f02bf8,c1864a8d77371c82ab0ce93092b6f9979ac841bc8b9c604480d85f6f05f02bf8,True,genuine,genuine,model_gap_or_data_shift
gA_311.jfif,genuine,0.041339,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_311.jfif,.jfif,720,1600,0.45,1600,42.8974609375,0.04133912920951843,1.29209518431872e-07,860ae71e876612ddbd5905bb9d695ae39cc2dce3ab4b48f4189448405662dab0,860ae71e876612ddbd5905bb9d695ae39cc2dce3ab4b48f4189448405662dab0,True,genuine,genuine,model_gap_or_data_shift
gA_312.jfif,genuine,0.036331,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_312.jfif,.jfif,720,2030,0.35467980295566504,2030,39.2236328125,0.03633049130439758,5.086956024191736e-07,73a2205b7f1f1315ffaac981af8ce3bbe5bfe3bffb2b3c0a851a75d65464b606,73a2205b7f1f1315ffaac981af8ce3bbe5bfe3bffb2b3c0a851a75d65464b606,True,genuine,genuine,model_gap_or_data_shift
gA_313.jfif,genuine,0.005822,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_313.jfif,.jfif,620,1448,0.4281767955801105,1448,52.1767578125,0.005821952596306801,4.740369319907595e-08,8c7d3f3cdbee49027e32670fb65ed2733f52d8c29339c15a2f147e6efe307675,8c7d3f3cdbee49027e32670fb65ed2733f52d8c29339c15a2f147e6efe307675,True,genuine,genuine,model_gap_or_data_shift
gA_314.jfif,genuine,0.030648,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_314.jfif,.jfif,720,1502,0.4793608521970706,1502,32.92578125,0.030648542568087578,5.425680875761896e-07,5d3f7d6a414f2f740c332554e6c9732b48c66b618f9e8627db6682c08f235a56,5d3f7d6a414f2f740c332554e6c9732b48c66b618f9e8627db6682c08f235a56,True,genuine,genuine,model_gap_or_data_shift
gA_315.jfif,genuine,0.038323,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_315.jfif,.jfif,900,2045,0.4400977995110024,2045,62.6572265625,0.03832174092531204,1.2590746879606596e-06,7891cd295c217253a10a8c9934bbb7e4f5a5c89b6dec65b6ae226f04ca16c1af,7891cd295c217253a10a8c9934bbb7e4f5a5c89b6dec65b6ae226f04ca16c1af,True,genuine,genuine,model_gap_or_data_shift
gA_316.jpg,genuine,0.004563,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_316.jpg,.jpg,720,1502,0.4793608521970706,1502,47.34765625,0.004563045687973499,4.5687973499082546e-08,dbba31a1af8264d0c1bfb0312df87f7d6ed63c75a7c04a26a422a361c8ab776d,dbba31a1af8264d0c1bfb0312df87f7d6ed63c75a7c04a26a422a361c8ab776d,True,genuine,genuine,model_gap_or_data_shift
gA_317.jpg,genuine,0.04699,0.16,C:\Users\YUKI\Documents\Vivy\real_world_samples\Android\gA_317.jpg,.jpg,720,1502,0.4793608521970706,1502,47.572265625,0.04699021577835083,2.157783508330291e-07,87b58a22c20dea3d0b8764d2cc28007a0035e3060dbbe15d520eb64eabb86909,87b58a22c20dea3d0b8764d2cc28007a0035e3060dbbe15d520eb64eabb86909,True,genuine,genuine,model_gap_or_data_shift
